period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
pooled,1,full_schedule,all,raw_original,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,full_schedule,all,raw_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175789311285146,-0.023382507587466655,0.1563484321958866,0.9829393638563504
pooled,1,full_schedule,all,normalized_original,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,full_schedule,all,normalized_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175805974657378,-0.023384556782991946,0.1563484321958866,0.9829393638563504
pooled,1,full_schedule,level_ge_7m,raw_original,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,full_schedule,level_ge_7m,raw_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,1,full_schedule,level_ge_7m,normalized_original,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,full_schedule,level_ge_7m,normalized_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,1,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,1,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,1,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,1,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,1,missing24,all,raw_original,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,missing24,all,raw_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175789311285146,-0.023382507587466655,0.1563484321958866,0.9829393638563504
pooled,1,missing24,all,normalized_original,2206,1,2205,2200,5,2193,0.9968181818181818,0.9945578231292517,0.03748991871212699,-0.01980788102064057,0.15917866477116094,1.1085347330164899
pooled,1,missing24,all,normalized_plus2020,2206,1,2205,2200,5,2198,0.9990909090909091,0.9968253968253968,0.04175805974657378,-0.023384556782991946,0.1563484321958866,0.9829393638563504
pooled,1,missing24,level_ge_7m,raw_original,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,missing24,level_ge_7m,raw_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,1,missing24,level_ge_7m,normalized_original,2206,1,323,322,1,318,0.9875776397515528,0.9845201238390093,0.07305675567950083,-0.02383155124169818,0.3004231271503978,1.1085347330164899
pooled,1,missing24,level_ge_7m,normalized_plus2020,2206,1,323,322,1,321,0.9968944099378882,0.9938080495356038,0.06504059335039815,-0.023991841150769813,0.2172195357798235,0.9829393638563504
pooled,2,full_schedule,all,raw_original,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691648612994494,-0.007622800589142658,0.40099912382676506,1.8686908227421828
pooled,2,full_schedule,all,raw_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.08231105396160818,-0.049981471204036815,0.42242780124933305,1.713055091769598
pooled,2,full_schedule,all,normalized_original,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691328952102261,-0.00760308139661167,0.40099912382676506,1.8686908227421828
pooled,2,full_schedule,all,normalized_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.0818780348244789,-0.049298024403318694,0.4171464027457604,1.7126903578207058
pooled,2,full_schedule,level_ge_7m,raw_original,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,full_schedule,level_ge_7m,raw_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15828565188563654,-0.07386362682677114,0.719733222718979,1.713055091769598
pooled,2,full_schedule,level_ge_7m,normalized_original,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,full_schedule,level_ge_7m,normalized_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15819324199876517,-0.07395485719482581,0.7214044547450399,1.7126903578207058
pooled,2,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,2,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,2,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,2,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,2,missing24,all,raw_original,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691648612994494,-0.007622800589142658,0.40099912382676506,1.8686908227421828
pooled,2,missing24,all,raw_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.08231105396160818,-0.049981471204036815,0.42242780124933305,1.713055091769598
pooled,2,missing24,all,normalized_original,2204,1,2203,2198,5,2171,0.9877161055505005,0.9854743531547889,0.06691328952102261,-0.00760308139661167,0.40099912382676506,1.8686908227421828
pooled,2,missing24,all,normalized_plus2020,2204,1,2203,2198,5,2172,0.9881710646041856,0.9859282796187018,0.0818780348244789,-0.049298024403318694,0.4171464027457604,1.7126903578207058
pooled,2,missing24,level_ge_7m,raw_original,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,missing24,level_ge_7m,raw_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15828565188563654,-0.07386362682677114,0.719733222718979,1.713055091769598
pooled,2,missing24,level_ge_7m,normalized_original,2204,1,323,322,1,305,0.9472049689440993,0.9442724458204335,0.1684076939690451,-0.05329310710133749,1.1039072397623353,1.8686908227421828
pooled,2,missing24,level_ge_7m,normalized_plus2020,2204,1,323,322,1,310,0.9627329192546584,0.9597523219814241,0.15819324199876517,-0.07395485719482581,0.7214044547450399,1.7126903578207058
pooled,3,full_schedule,all,raw_original,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,full_schedule,all,raw_plus2020,2202,1,2201,2196,5,2143,0.9758652094717668,0.9736483416628805,0.10110706647627066,-0.011765245617546067,0.554791122610751,1.9927776152259398
pooled,3,full_schedule,all,normalized_original,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,full_schedule,all,normalized_plus2020,2202,1,2201,2196,5,2144,0.97632058287796,0.9741026805997274,0.10071045691104642,-0.014411827967779477,0.5517369536346522,2.008881240370121
pooled,3,full_schedule,level_ge_7m,raw_original,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,full_schedule,level_ge_7m,raw_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.22021169388785167,0.023606947713047242,1.0846043488870893,1.9927776152259398
pooled,3,full_schedule,level_ge_7m,normalized_original,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,full_schedule,level_ge_7m,normalized_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.2204193996778321,0.01423070353525279,1.0991309630145683,2.008881240370121
pooled,3,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,3,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,3,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,3,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,3,missing24,all,raw_original,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,missing24,all,raw_plus2020,2202,1,2201,2196,5,2143,0.9758652094717668,0.9736483416628805,0.10110706647627066,-0.011765245617546067,0.554791122610751,1.9927776152259398
pooled,3,missing24,all,normalized_original,2202,1,2201,2196,5,2141,0.9749544626593807,0.9727396637891867,0.10707040222702338,-0.0042623329289976615,0.6199565958563561,2.702134633656705
pooled,3,missing24,all,normalized_plus2020,2202,1,2201,2196,5,2144,0.97632058287796,0.9741026805997274,0.10071045691104642,-0.014411827967779477,0.5517369536346522,2.008881240370121
pooled,3,missing24,level_ge_7m,raw_original,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,missing24,level_ge_7m,raw_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.22021169388785167,0.023606947713047242,1.0846043488870893,1.9927776152259398
pooled,3,missing24,level_ge_7m,normalized_original,2202,1,323,322,1,290,0.9006211180124224,0.8978328173374613,0.2605106938888284,-0.10347241932159362,1.7854353066635618,2.702134633656705
pooled,3,missing24,level_ge_7m,normalized_plus2020,2202,1,323,322,1,293,0.9099378881987578,0.9071207430340558,0.2204193996778321,0.01423070353525279,1.0991309630145683,2.008881240370121
pooled,4,full_schedule,all,raw_original,2200,1,2199,2194,5,2083,0.9494074749316317,0.9472487494315598,0.17361303899035163,0.012507343652091454,0.8612461877655423,3.326192234671896
pooled,4,full_schedule,all,raw_plus2020,2200,1,2199,2194,5,2093,0.9539653600729262,0.9517962710322874,0.13531859071261843,-0.06316272019228128,0.7718275693378556,1.8879659130243205
pooled,4,full_schedule,all,normalized_original,2200,1,2199,2194,5,2079,0.9475843208751139,0.9454297407912687,0.1669297914343448,-0.003862661334050489,0.9143495615404377,3.4023469239867
pooled,4,full_schedule,all,normalized_plus2020,2200,1,2199,2194,5,2091,0.9530537830446673,0.9508867667121419,0.13933201735849723,-0.06384313230465623,0.7829572142641712,1.864362775581144
pooled,4,full_schedule,level_ge_7m,raw_original,2200,1,323,322,1,267,0.8291925465838509,0.826625386996904,0.38092762384535456,-0.1846181227428805,2.5362602489044477,3.326192234671896
pooled,4,full_schedule,level_ge_7m,raw_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2646718616477944,-0.07997588164198402,1.2926856923398347,1.8879659130243205
pooled,4,full_schedule,level_ge_7m,normalized_original,2200,1,323,322,1,266,0.8260869565217391,0.8235294117647058,0.390232910366383,-0.21050923254603393,2.5970367545915902,3.4023469239867
pooled,4,full_schedule,level_ge_7m,normalized_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2665363783094245,-0.07023463790706799,1.2954791765926719,1.864362775581144
pooled,4,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,4,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,4,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,4,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,4,missing24,all,raw_original,2200,1,2199,2194,5,2083,0.9494074749316317,0.9472487494315598,0.17361303899035163,0.012507343652091454,0.8612461877655423,3.326192234671896
pooled,4,missing24,all,raw_plus2020,2200,1,2199,2194,5,2093,0.9539653600729262,0.9517962710322874,0.13531859071261843,-0.06316272019228128,0.7718275693378556,1.8879659130243205
pooled,4,missing24,all,normalized_original,2200,1,2199,2194,5,2079,0.9475843208751139,0.9454297407912687,0.1669297914343448,-0.003862661334050489,0.9143495615404377,3.4023469239867
pooled,4,missing24,all,normalized_plus2020,2200,1,2199,2194,5,2091,0.9530537830446673,0.9508867667121419,0.13933201735849723,-0.06384313230465623,0.7829572142641712,1.864362775581144
pooled,4,missing24,level_ge_7m,raw_original,2200,1,323,322,1,267,0.8291925465838509,0.826625386996904,0.38092762384535456,-0.1846181227428805,2.5362602489044477,3.326192234671896
pooled,4,missing24,level_ge_7m,raw_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2646718616477944,-0.07997588164198402,1.2926856923398347,1.8879659130243205
pooled,4,missing24,level_ge_7m,normalized_original,2200,1,323,322,1,266,0.8260869565217391,0.8235294117647058,0.390232910366383,-0.21050923254603393,2.5970367545915902,3.4023469239867
pooled,4,missing24,level_ge_7m,normalized_plus2020,2200,1,323,322,1,281,0.8726708074534162,0.8699690402476781,0.2665363783094245,-0.07023463790706799,1.2954791765926719,1.864362775581144
pooled,5,full_schedule,all,raw_original,2198,1,2197,2192,5,2027,0.9247262773722628,0.9226217569412836,0.19889990629478443,-0.02058810374159512,1.2969515965300826,3.961728095483049
pooled,5,full_schedule,all,raw_plus2020,2198,1,2197,2192,5,2049,0.9347627737226277,0.9326354119253527,0.14739125039748457,-0.003716015688404312,0.8850827051263342,1.8810856778817495
pooled,5,full_schedule,all,normalized_original,2198,1,2197,2192,5,2019,0.9210766423357665,0.9189804278561675,0.20259237972352676,-0.01928149308139823,1.3064881861276227,3.925921620751561
pooled,5,full_schedule,all,normalized_plus2020,2198,1,2197,2192,5,2057,0.9384124087591241,0.9362767410104689,0.15136122054404189,0.007640910890276681,0.8867331756921205,2.0199780496110886
pooled,5,full_schedule,level_ge_7m,raw_original,2198,1,323,322,1,235,0.7298136645962733,0.7275541795665634,0.5138318044011544,-0.29525520134080174,2.8197576229584094,3.961728095483049
pooled,5,full_schedule,level_ge_7m,raw_plus2020,2198,1,323,322,1,250,0.7763975155279503,0.7739938080495357,0.36333075680285204,-0.06878564888996537,1.6602653658655298,1.8810856778817495
pooled,5,full_schedule,level_ge_7m,normalized_original,2198,1,323,322,1,234,0.7267080745341615,0.7244582043343654,0.5218260149640156,-0.30716336559229834,2.828641437528595,3.925921620751561
pooled,5,full_schedule,level_ge_7m,normalized_plus2020,2198,1,323,322,1,256,0.7950310559006211,0.7925696594427245,0.36871370825614336,-0.039068650952475005,1.6314454940711771,2.0199780496110886
pooled,5,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,5,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,5,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,5,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,5,missing24,all,raw_original,2198,1,2197,2192,5,2027,0.9247262773722628,0.9226217569412836,0.19889990629478443,-0.02058810374159512,1.2969515965300826,3.961728095483049
pooled,5,missing24,all,raw_plus2020,2198,1,2197,2192,5,2049,0.9347627737226277,0.9326354119253527,0.14739125039748457,-0.003716015688404312,0.8850827051263342,1.8810856778817495
pooled,5,missing24,all,normalized_original,2198,1,2197,2192,5,2019,0.9210766423357665,0.9189804278561675,0.20259237972352676,-0.01928149308139823,1.3064881861276227,3.925921620751561
pooled,5,missing24,all,normalized_plus2020,2198,1,2197,2192,5,2057,0.9384124087591241,0.9362767410104689,0.15136122054404189,0.007640910890276681,0.8867331756921205,2.0199780496110886
pooled,5,missing24,level_ge_7m,raw_original,2198,1,323,322,1,235,0.7298136645962733,0.7275541795665634,0.5138318044011544,-0.29525520134080174,2.8197576229584094,3.961728095483049
pooled,5,missing24,level_ge_7m,raw_plus2020,2198,1,323,322,1,250,0.7763975155279503,0.7739938080495357,0.36333075680285204,-0.06878564888996537,1.6602653658655298,1.8810856778817495
pooled,5,missing24,level_ge_7m,normalized_original,2198,1,323,322,1,234,0.7267080745341615,0.7244582043343654,0.5218260149640156,-0.30716336559229834,2.828641437528595,3.925921620751561
pooled,5,missing24,level_ge_7m,normalized_plus2020,2198,1,323,322,1,256,0.7950310559006211,0.7925696594427245,0.36871370825614336,-0.039068650952475005,1.6314454940711771,2.0199780496110886
pooled,6,full_schedule,all,raw_original,2196,1,2195,2190,5,1965,0.8972602739726028,0.8952164009111617,0.25070742066869883,0.006272593490578885,1.4525550398872784,3.7423398159057095
pooled,6,full_schedule,all,raw_plus2020,2196,1,2195,2190,5,2014,0.919634703196347,0.9175398633257403,0.19111858198351442,0.04604960633631193,1.0884751899997949,2.972565889347573
pooled,6,full_schedule,all,normalized_original,2196,1,2195,2190,5,1934,0.8831050228310502,0.8810933940774488,0.2703869829209344,0.034823470049432405,1.4519191987400573,3.719968509507499
pooled,6,full_schedule,all,normalized_plus2020,2196,1,2195,2190,5,2018,0.9214611872146119,0.9193621867881548,0.17885017455964672,-0.00463685996613495,1.0662183382525114,2.700151538037451
pooled,6,full_schedule,level_ge_7m,raw_original,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6305515890896575,-0.31047579268116665,3.086009085798635,3.7423398159057095
pooled,6,full_schedule,level_ge_7m,raw_plus2020,2196,1,323,322,1,227,0.7049689440993789,0.7027863777089783,0.4632935302314684,-0.08252534338238575,2.096170524646501,2.972565889347573
pooled,6,full_schedule,level_ge_7m,normalized_original,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6320799144231315,-0.2909051074522846,3.078758018268282,3.719968509507499
pooled,6,full_schedule,level_ge_7m,normalized_plus2020,2196,1,323,322,1,226,0.7018633540372671,0.6996904024767802,0.44668654264614693,-0.12807516239492414,1.9173068182342672,2.700151538037451
pooled,6,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,6,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,6,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,6,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,6,missing24,all,raw_original,2196,1,2195,2190,5,1965,0.8972602739726028,0.8952164009111617,0.25070742066869883,0.006272593490578885,1.4525550398872784,3.7423398159057095
pooled,6,missing24,all,raw_plus2020,2196,1,2195,2190,5,2014,0.919634703196347,0.9175398633257403,0.19111858198351442,0.04604960633631193,1.0884751899997949,2.972565889347573
pooled,6,missing24,all,normalized_original,2196,1,2195,2190,5,1934,0.8831050228310502,0.8810933940774488,0.2703869829209344,0.034823470049432405,1.4519191987400573,3.719968509507499
pooled,6,missing24,all,normalized_plus2020,2196,1,2195,2190,5,2018,0.9214611872146119,0.9193621867881548,0.17885017455964672,-0.00463685996613495,1.0662183382525114,2.700151538037451
pooled,6,missing24,level_ge_7m,raw_original,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6305515890896575,-0.31047579268116665,3.086009085798635,3.7423398159057095
pooled,6,missing24,level_ge_7m,raw_plus2020,2196,1,323,322,1,227,0.7049689440993789,0.7027863777089783,0.4632935302314684,-0.08252534338238575,2.096170524646501,2.972565889347573
pooled,6,missing24,level_ge_7m,normalized_original,2196,1,323,322,1,202,0.6273291925465838,0.6253869969040248,0.6320799144231315,-0.2909051074522846,3.078758018268282,3.719968509507499
pooled,6,missing24,level_ge_7m,normalized_plus2020,2196,1,323,322,1,226,0.7018633540372671,0.6996904024767802,0.44668654264614693,-0.12807516239492414,1.9173068182342672,2.700151538037451
pooled,7,full_schedule,all,raw_original,2194,1,2193,2188,5,1433,0.6549360146252285,0.6534427724578203,0.3834605917165292,0.1160198486236449,1.7666652598735657,4.569209618198557
pooled,7,full_schedule,all,raw_plus2020,2194,1,2193,2188,5,1926,0.8802559414990859,0.8782489740082079,0.24626658471943583,0.02949364358985978,1.4661119138590546,3.3006971429938847
pooled,7,full_schedule,all,normalized_original,2194,1,2193,2188,5,1412,0.6453382084095064,0.6438668490652075,0.39496035529645324,0.12764603097140395,1.7492140462761636,4.53452860734774
pooled,7,full_schedule,all,normalized_plus2020,2194,1,2193,2188,5,1929,0.8816270566727605,0.8796169630642955,0.2504195996845905,0.040021133195333604,1.4415273250932987,3.298786037695713
pooled,7,full_schedule,level_ge_7m,raw_original,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7082437742963906,-0.3120186118994435,3.774476898031513,4.569209618198557
pooled,7,full_schedule,level_ge_7m,raw_plus2020,2194,1,323,322,1,201,0.6242236024844721,0.6222910216718266,0.5844446599102671,-0.2539953691878982,2.3680590004551663,3.3006971429938847
pooled,7,full_schedule,level_ge_7m,normalized_original,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7043880715921749,-0.3256594487463151,3.785656627848931,4.53452860734774
pooled,7,full_schedule,level_ge_7m,normalized_plus2020,2194,1,323,322,1,207,0.6428571428571429,0.6408668730650154,0.5829054539332793,-0.2615721659772118,2.443245679352574,3.298786037695713
pooled,7,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,7,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,7,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,7,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,7,missing24,all,raw_original,2194,1,2193,2188,5,1433,0.6549360146252285,0.6534427724578203,0.3834605917165292,0.1160198486236449,1.7666652598735657,4.569209618198557
pooled,7,missing24,all,raw_plus2020,2194,1,2193,2188,5,1926,0.8802559414990859,0.8782489740082079,0.24626658471943583,0.02949364358985978,1.4661119138590546,3.3006971429938847
pooled,7,missing24,all,normalized_original,2194,1,2193,2188,5,1412,0.6453382084095064,0.6438668490652075,0.39496035529645324,0.12764603097140395,1.7492140462761636,4.53452860734774
pooled,7,missing24,all,normalized_plus2020,2194,1,2193,2188,5,1929,0.8816270566727605,0.8796169630642955,0.2504195996845905,0.040021133195333604,1.4415273250932987,3.298786037695713
pooled,7,missing24,level_ge_7m,raw_original,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7082437742963906,-0.3120186118994435,3.774476898031513,4.569209618198557
pooled,7,missing24,level_ge_7m,raw_plus2020,2194,1,323,322,1,201,0.6242236024844721,0.6222910216718266,0.5844446599102671,-0.2539953691878982,2.3680590004551663,3.3006971429938847
pooled,7,missing24,level_ge_7m,normalized_original,2194,1,323,322,1,189,0.5869565217391305,0.5851393188854489,0.7043880715921749,-0.3256594487463151,3.785656627848931,4.53452860734774
pooled,7,missing24,level_ge_7m,normalized_plus2020,2194,1,323,322,1,207,0.6428571428571429,0.6408668730650154,0.5829054539332793,-0.2615721659772118,2.443245679352574,3.298786037695713
pooled,8,full_schedule,all,raw_original,2192,1,2191,2186,5,1318,0.6029277218664227,0.6015518028297581,0.4791548196563327,0.21655329227370013,1.7080727501830653,4.769363882540022
pooled,8,full_schedule,all,raw_plus2020,2192,1,2191,2186,5,1866,0.8536139066788655,0.851665905979005,0.28441599814852636,0.033385987365800264,1.592433061370437,4.016142337131393
pooled,8,full_schedule,all,normalized_original,2192,1,2191,2186,5,1329,0.6079597438243367,0.6065723413966225,0.46949762786542026,0.20802470478512888,1.71969045737161,4.7169059938230475
pooled,8,full_schedule,all,normalized_plus2020,2192,1,2191,2186,5,1883,0.8613906678865508,0.8594249201277955,0.28479769435437324,0.02501349207722139,1.6738816061954929,3.9726443923618895
pooled,8,full_schedule,level_ge_7m,raw_original,2192,1,323,322,1,176,0.546583850931677,0.544891640866873,0.7427031199290579,-0.26146298295003245,3.918704347573281,4.769363882540022
pooled,8,full_schedule,level_ge_7m,raw_plus2020,2192,1,323,322,1,191,0.593167701863354,0.5913312693498453,0.6606117167907686,-0.3501808704410622,2.6577816776048153,4.016142337131393
pooled,8,full_schedule,level_ge_7m,normalized_original,2192,1,323,322,1,182,0.5652173913043478,0.5634674922600619,0.7270684931408264,-0.277368958057322,3.8886572575380502,4.7169059938230475
pooled,8,full_schedule,level_ge_7m,normalized_plus2020,2192,1,323,322,1,195,0.6055900621118012,0.6037151702786377,0.6708297851691579,-0.3765895641362164,2.7780656795571317,3.9726443923618895
pooled,8,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
pooled,8,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,8,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
pooled,8,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,8,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
pooled,8,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
pooled,8,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
pooled,8,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
pooled,8,missing24,all,raw_original,2192,1,2191,2186,5,1318,0.6029277218664227,0.6015518028297581,0.4791548196563327,0.21655329227370013,1.7080727501830653,4.769363882540022
pooled,8,missing24,all,raw_plus2020,2192,1,2191,2186,5,1866,0.8536139066788655,0.851665905979005,0.28441599814852636,0.033385987365800264,1.592433061370437,4.016142337131393
pooled,8,missing24,all,normalized_original,2192,1,2191,2186,5,1329,0.6079597438243367,0.6065723413966225,0.46949762786542026,0.20802470478512888,1.71969045737161,4.7169059938230475
pooled,8,missing24,all,normalized_plus2020,2192,1,2191,2186,5,1883,0.8613906678865508,0.8594249201277955,0.28479769435437324,0.02501349207722139,1.6738816061954929,3.9726443923618895
