year,station,date,unambiguous_records,records_exact_hour,records_exact_15min,NivelFinal_approved,NivelFinal_approved_exact_hour,VazaoFinal_approved,VazaoFinal_approved_exact_hour,ChuvaFinal_approved,ChuvaFinal_approved_exact_hour
2022,86410800,2022-06-10,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-11,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-12,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-13,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-14,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-15,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-16,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-17,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-18,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-19,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-20,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-21,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-22,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-23,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-24,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-25,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-26,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-27,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-28,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-29,24,24,24,24,24,0,0,24,24
2022,86410800,2022-06-30,24,24,24,24,24,0,0,24,24
2022,86447000,2022-04-28,24,24,24,24,24,24,24,24,24
2022,86447000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86447000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-01,21,21,21,21,21,21,21,21,21
2022,86447000,2022-05-02,20,20,20,20,20,20,20,20,20
2022,86447000,2022-05-03,23,23,23,23,23,5,5,23,23
2022,86447000,2022-05-04,23,23,23,23,23,23,23,23,23
2022,86447000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-06,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-16,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-20,25,24,24,25,24,25,24,25,24
2022,86447000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-24,25,24,24,25,24,25,24,25,24
2022,86447000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-28,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-30,24,24,24,24,24,24,24,24,24
2022,86447000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-09,24,24,24,23,23,23,23,24,24
2022,86447000,2022-06-10,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-11,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-12,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-13,25,24,24,25,24,25,24,25,24
2022,86447000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-21,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86447000,2022-06-30,25,24,24,25,24,25,24,25,24
2022,86448000,2022-04-28,24,24,24,24,24,24,24,24,24
2022,86448000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86448000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-01,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-02,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-03,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-04,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-06,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-13,16,16,16,16,16,16,16,16,16
2022,86448000,2022-05-14,0,0,0,0,0,0,0,0,0
2022,86448000,2022-05-15,1,1,1,1,1,1,1,1,1
2022,86448000,2022-05-16,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-20,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-28,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-30,24,24,24,24,24,24,24,24,24
2022,86448000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-09,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-10,14,14,14,14,14,14,14,14,14
2022,86448000,2022-06-11,0,0,0,0,0,0,0,0,0
2022,86448000,2022-06-12,12,12,12,12,12,12,12,12,12
2022,86448000,2022-06-13,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-21,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86448000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86450000,2022-04-28,23,23,23,23,23,23,23,23,23
2022,86450000,2022-04-29,24,24,24,24,24,24,24,24,24
2022,86450000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-01,20,20,20,20,20,20,20,20,20
2022,86450000,2022-05-02,20,20,20,20,20,20,20,20,20
2022,86450000,2022-05-03,22,22,22,22,22,22,22,22,22
2022,86450000,2022-05-04,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-06,22,22,22,22,22,22,22,22,22
2022,86450000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-16,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-20,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-28,24,24,24,24,24,23,23,24,24
2022,86450000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-30,24,24,24,24,24,24,24,24,24
2022,86450000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-09,23,23,23,23,23,23,23,23,23
2022,86450000,2022-06-10,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-11,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-12,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-13,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-21,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-25,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86450000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86471000,2022-04-28,24,24,24,24,24,24,24,24,24
2022,86471000,2022-04-29,23,23,23,23,23,23,23,23,23
2022,86471000,2022-04-30,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-01,21,21,21,21,21,21,21,21,21
2022,86471000,2022-05-02,21,21,21,21,21,21,21,21,21
2022,86471000,2022-05-03,22,22,22,22,22,12,12,22,22
2022,86471000,2022-05-04,23,23,23,23,23,23,23,23,23
2022,86471000,2022-05-05,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-06,22,22,22,22,22,22,22,22,22
2022,86471000,2022-05-07,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-08,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-09,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-10,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-11,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-12,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-13,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-14,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-15,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-16,23,23,23,23,23,23,23,23,23
2022,86471000,2022-05-17,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-18,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-19,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-20,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-21,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-22,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-23,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-24,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-25,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-26,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-27,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-28,25,24,24,25,24,25,24,25,24
2022,86471000,2022-05-29,24,24,24,24,24,24,24,24,24
2022,86471000,2022-05-30,21,21,21,21,21,21,21,21,21
2022,86471000,2022-05-31,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-01,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-02,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-03,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-04,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-05,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-06,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-07,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-08,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-09,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-10,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-11,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-12,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-13,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-14,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-15,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-16,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-17,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-18,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-19,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-20,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-21,23,23,23,23,23,23,23,23,23
2022,86471000,2022-06-22,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-23,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-24,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-25,23,23,23,23,23,23,23,23,23
2022,86471000,2022-06-26,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-27,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-28,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-29,24,24,24,24,24,24,24,24,24
2022,86471000,2022-06-30,24,24,24,24,24,24,24,24,24
2022,86472000,2022-04-28,96,24,96,96,24,96,24,96,24
2022,86472000,2022-04-29,96,24,96,96,24,96,24,96,24
2022,86472000,2022-04-30,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-01,96,24,96,93,24,93,24,96,24
2022,86472000,2022-05-02,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-03,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-04,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-05,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-06,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-07,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-08,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-09,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-10,96,24,96,91,23,91,23,96,24
2022,86472000,2022-05-11,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-12,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-13,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-14,96,24,96,94,24,94,24,96,24
2022,86472000,2022-05-15,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-16,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-17,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-18,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-19,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-20,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-21,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-22,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-23,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-24,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-25,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-26,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-27,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-28,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-29,96,24,96,96,24,96,24,96,24
2022,86472000,2022-05-30,96,24,96,47,12,47,12,96,24
2022,86472000,2022-05-31,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-01,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-02,96,24,96,0,0,0,0,95,24
2022,86472000,2022-06-03,96,24,96,0,0,0,0,88,22
2022,86472000,2022-06-04,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-05,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-06,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-07,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-08,96,24,96,0,0,0,0,88,22
2022,86472000,2022-06-09,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-10,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-11,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-12,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-13,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-14,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-15,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-16,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-17,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-18,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-19,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-20,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-21,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-22,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-23,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-24,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-25,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-26,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-27,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-28,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-29,96,24,96,0,0,0,0,96,24
2022,86472000,2022-06-30,96,24,96,0,0,0,0,96,24
2022,86472600,2022-04-28,0,0,0,0,0,0,0,0,0
2022,86472600,2022-04-29,0,0,0,0,0,0,0,0,0
2022,86472600,2022-04-30,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-01,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-02,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-03,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-04,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-05,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-06,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-07,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-08,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-09,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-10,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-11,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-12,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-13,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-14,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-15,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-16,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-17,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-18,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-19,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-20,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-21,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-22,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-23,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-24,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-25,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-26,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-27,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-28,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-29,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-30,0,0,0,0,0,0,0,0,0
2022,86472600,2022-05-31,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-01,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-02,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-03,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-04,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-05,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-06,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-07,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-08,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-09,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-10,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-11,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-12,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-13,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-14,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-15,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-16,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-17,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-18,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-19,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-20,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-21,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-22,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-23,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-24,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-25,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-26,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-27,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-28,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-29,0,0,0,0,0,0,0,0,0
2022,86472600,2022-06-30,0,0,0,0,0,0,0,0,0
2022,86479000,2022-04-28,24,24,24,24,24,24,24,0,0
2022,86479000,2022-04-29,24,24,24,24,24,24,24,0,0
2022,86479000,2022-04-30,23,23,23,23,23,23,23,0,0
2022,86479000,2022-05-01,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-02,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-03,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-04,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-05,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-06,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-07,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-08,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-09,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-10,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-11,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-12,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-13,24,24,24,24,24,21,21,0,0
2022,86479000,2022-05-14,24,24,24,24,24,22,22,0,0
2022,86479000,2022-05-15,21,21,21,21,21,21,21,0,0
2022,86479000,2022-05-16,23,23,23,23,23,23,23,0,0
2022,86479000,2022-05-17,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-18,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-19,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-20,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-21,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-22,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-23,24,24,24,24,24,24,24,0,0
2022,86479000,2022-05-24,24,24,24,24,24,20,20,0,0
2022,86479000,2022-05-25,19,19,19,19,19,13,13,0,0
