window,origin,plant,field,source_time,source_file,source_line,age_after_delay_min,accepted_by_time,value
2024,2024-04-01T00:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T00:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T01:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T02:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T03:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T04:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T05:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T06:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T07:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T08:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T09:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T10:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T11:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHMC,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHMC,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHMC,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHCA,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHCA,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHCA,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T12:00:00-03:00,JIUHCA,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T13:00:00-03:00,JIUHQJ,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T13:00:00-03:00,JIUHQJ,val_vazaoafluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T13:00:00-03:00,JIUHQJ,val_nivelmontante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T13:00:00-03:00,JIUHQJ,val_niveljusante,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
2024,2024-04-01T13:00:00-03:00,JIUHMC,val_vazaodefluente,,outputs/historico-vazoes-ceran/ceran-2024-05-source-values.csv,,,False,
